"TIME","GEO","NACE_R2","UNIT","AGE","Value"
"2011","PL33","F","THS","Y_GE15","64.6"
"2011","PL33","G-I","THS","Y_GE15","117.0"
"2011","PL33","J","THS","Y_GE15",":"
"2011","PL33","K","THS","Y_GE15","8.4"
"2011","PL33","L","THS","Y_GE15",":"
"2011","PL33","M_N","THS","Y_GE15","22.3"
"2011","PL33","O-Q","THS","Y_GE15","106.8"
"2011","PL33","R-U","THS","Y_GE15","13.6"
"2011","PL33","NRP","THS","Y_GE15",":"
"2011","PL34","TOTAL","THS","Y_GE15","475.0"
"2011","PL34","A","THS","Y_GE15","113.6"
"2011","PL34","B-E","THS","Y_GE15","78.1"
"2011","PL34","F","THS","Y_GE15","32.5"
"2011","PL34","G-I","THS","Y_GE15","97.8"
"2011","PL34","J","THS","Y_GE15","5.5"
"2011","PL34","K","THS","Y_GE15","9.6"
"2011","PL34","L","THS","Y_GE15",":"
"2011","PL34","M_N","THS","Y_GE15","17.6"
"2011","PL34","O-Q","THS","Y_GE15","104.1"
"2011","PL34","R-U","THS","Y_GE15","12.5"
"2011","PL34","NRP","THS","Y_GE15",":"
"2011","PL41","TOTAL","THS","Y_GE15","1,362.7"
"2011","PL41","A","THS","Y_GE15","191.4"
"2011","PL41","B-E","THS","Y_GE15","351.2"
"2011","PL41","F","THS","Y_GE15","111.8"
"2011","PL41","G-I","THS","Y_GE15","317.2"
"2011","PL41","J","THS","Y_GE15","20.0"
"2011","PL41","K","THS","Y_GE15","23.5"
"2011","PL41","L","THS","Y_GE15","8.3"
"2011","PL41","M_N","THS","Y_GE15","73.6"
"2011","PL41","O-Q","THS","Y_GE15","229.0"
"2011","PL41","R-U","THS","Y_GE15","36.6"
"2011","PL41","NRP","THS","Y_GE15",":"
"2011","PL42","TOTAL","THS","Y_GE15","546.4"
"2011","PL42","A","THS","Y_GE15","41.6"
"2011","PL42","B-E","THS","Y_GE15","113.8"
"2011","PL42","F","THS","Y_GE15","53.7"
"2011","PL42","G-I","THS","Y_GE15","136.5"
"2011","PL42","J","THS","Y_GE15","8.0"
"2011","PL42","K","THS","Y_GE15","10.9"
"2011","PL42","L","THS","Y_GE15","6.2"
"2011","PL42","M_N","THS","Y_GE15","33.1"
"2011","PL42","O-Q","THS","Y_GE15","124.6"
"2011","PL42","R-U","THS","Y_GE15","18.0"
"2011","PL42","NRP","THS","Y_GE15",":"
"2011","PL43","TOTAL","THS","Y_GE15","420.4"
"2011","PL43","A","THS","Y_GE15","32.2"
"2011","PL43","B-E","THS","Y_GE15","112.3"
"2011","PL43","F","THS","Y_GE15","34.7"
"2011","PL43","G-I","THS","Y_GE15","100.4"
"2011","PL43","J","THS","Y_GE15",":"
"2011","PL43","K","THS","Y_GE15","8.8"
"2011","PL43","L","THS","Y_GE15","5.1"
"2011","PL43","M_N","THS","Y_GE15","23.8"
"2011","PL43","O-Q","THS","Y_GE15","84.7"
"2011","PL43","R-U","THS","Y_GE15","13.7"
"2011","PL43","NRP","THS","Y_GE15",":"
"2011","PL51","TOTAL","THS","Y_GE15","1,096.2"
"2011","PL51","A","THS","Y_GE15","70.1"
"2011","PL51","B-E","THS","Y_GE15","285.0"
"2011","PL51","F","THS","Y_GE15","94.1"
"2011","PL51","G-I","THS","Y_GE15","240.0"
"2011","PL51","J","THS","Y_GE15","21.7"
"2011","PL51","K","THS","Y_GE15","25.3"
"2011","PL51","L","THS","Y_GE15","14.6"
"2011","PL51","M_N","THS","Y_GE15","78.1"
"2011","PL51","O-Q","THS","Y_GE15","228.8"
"2011","PL51","R-U","THS","Y_GE15","36.9"
"2011","PL51","NRP","THS","Y_GE15",":"
"2011","PL52","TOTAL","THS","Y_GE15","359.3"
"2011","PL52","A","THS","Y_GE15","43.6"
"2011","PL52","B-E","THS","Y_GE15","95.9"
"2011","PL52","F","THS","Y_GE15","35.4"
"2011","PL52","G-I","THS","Y_GE15","72.0"
"2011","PL52","J","THS","Y_GE15",":"
"2011","PL52","K","THS","Y_GE15","6.7"
"2011","PL52","L","THS","Y_GE15",":"
"2011","PL52","M_N","THS","Y_GE15","18.5"
"2011","PL52","O-Q","THS","Y_GE15","71.7"
"2011","PL52","R-U","THS","Y_GE15","9.9"
"2011","PL52","NRP","THS","Y_GE15",":"
"2011","PL61","TOTAL","THS","Y_GE15","761.6"
"2011","PL61","A","THS","Y_GE15","111.5"
"2011","PL61","B-E","THS","Y_GE15","177.0"
"2011","PL61","F","THS","Y_GE15","63.4"
"2011","PL61","G-I","THS","Y_GE15","165.2"
"2011","PL61","J","THS","Y_GE15","10.9"
"2011","PL61","K","THS","Y_GE15","12.6"
"2011","PL61","L","THS","Y_GE15","7.1"
"2011","PL61","M_N","THS","Y_GE15","35.3"
"2011","PL61","O-Q","THS","Y_GE15","159.9"
"2011","PL61","R-U","THS","Y_GE15","18.5"
"2011","PL61","NRP","THS","Y_GE15",":"
"2011","PL62","TOTAL","THS","Y_GE15","521.1"
"2011","PL62","A","THS","Y_GE15","59.1"
"2011","PL62","B-E","THS","Y_GE15","118.8"
"2011","PL62","F","THS","Y_GE15","50.2"
"2011","PL62","G-I","THS","Y_GE15","113.4"
"2011","PL62","J","THS","Y_GE15",":"
"2011","PL62","K","THS","Y_GE15","10.7"
"2011","PL62","L","THS","Y_GE15",":"
"2011","PL62","M_N","THS","Y_GE15","22.2"
"2011","PL62","O-Q","THS","Y_GE15","122.6"
"2011","PL62","R-U","THS","Y_GE15","14.7"
"2011","PL62","NRP","THS","Y_GE15",":"
"2011","PL63","TOTAL","THS","Y_GE15","797.2"
"2011","PL63","A","THS","Y_GE15","60.5"
"2011","PL63","B-E","THS","Y_GE15","165.6"
"2011","PL63","F","THS","Y_GE15","73.6"
"2011","PL63","G-I","THS","Y_GE15","200.4"
"2011","PL63","J","THS","Y_GE15","19.2"
"2011","PL63","K","THS","Y_GE15","20.5"
"2011","PL63","L","THS","Y_GE15","10.5"
"2011","PL63","M_N","THS","Y_GE15","55.9"
"2011","PL63","O-Q","THS","Y_GE15","168.2"
"2011","PL63","R-U","THS","Y_GE15","22.2"
"2011","PL63","NRP","THS","Y_GE15",":"
"2011","PT11","TOTAL","THS","Y_GE15","1,673.2"
"2011","PT11","A","THS","Y_GE15","188.7"
"2011","PT11","B-E","THS","Y_GE15","430.9"
"2011","PT11","F","THS","Y_GE15","163.5"
"2011","PT11","G-I","THS","Y_GE15","364.7"
"2011","PT11","J","THS","Y_GE15","16.2"
"2011","PT11","K","THS","Y_GE15","28.9"
"2011","PT11","L","THS","Y_GE15","6.1"
"2011","PT11","M_N","THS","Y_GE15","89.6"
"2011","PT11","O-Q","THS","Y_GE15","297.8"
"2011","PT11","R-U","THS","Y_GE15","86.7"
"2011","PT11","NRP","THS","Y_GE15",":"
"2011","PT15","TOTAL","THS","Y_GE15","198.6"
"2011","PT15","A","THS","Y_GE15","15.6"
"2011","PT15","B-E","THS","Y_GE15","9.1"
"2011","PT15","F","THS","Y_GE15","19.3"
"2011","PT15","G-I","THS","Y_GE15","75.6"
"2011","PT15","J","THS","Y_GE15",":"
"2011","PT15","K","THS","Y_GE15",":"
"2011","PT15","L","THS","Y_GE15",":"
"2011","PT15","M_N","THS","Y_GE15","15.1"
"2011","PT15","O-Q","THS","Y_GE15","43.5"
"2011","PT15","R-U","THS","Y_GE15","13.3"
"2011","PT15","NRP","THS","Y_GE15",":"
"2011","PT16","TOTAL","THS","Y_GE15","1,097.5"
"2011","PT16","A","THS","Y_GE15","188.8"
"2011","PT16","B-E","THS","Y_GE15","213.2"
"2011","PT16","F","THS","Y_GE15","108.2"
"2011","PT16","G-I","THS","Y_GE15","237.6"
"2011","PT16","J","THS","Y_GE15","9.7"
"2011","PT16","K","THS","Y_GE15","12.2"
"2011","PT16","L","THS","Y_GE15",":"
"2011","PT16","M_N","THS","Y_GE15","42.4"
"2011","PT16","O-Q","THS","Y_GE15","232.8"
"2011","PT16","R-U","THS","Y_GE15","48.5"
"2011","PT16","NRP","THS","Y_GE15",":"
"2011","PT17","TOTAL","THS","Y_GE15","1,222.2"
"2011","PT17","A","THS","Y_GE15","18.1"
"2011","PT17","B-E","THS","Y_GE15","134.1"
"2011","PT17","F","THS","Y_GE15","85.3"
"2011","PT17","G-I","THS","Y_GE15","335.1"
"2011","PT17","J","THS","Y_GE15","46.8"
"2011","PT17","K","THS","Y_GE15","52.3"
"2011","PT17","L","THS","Y_GE15","11.5"
"2011","PT17","M_N","THS","Y_GE15","132.6"
"2011","PT17","O-Q","THS","Y_GE15","306.6"
"2011","PT17","R-U","THS","Y_GE15","99.6"
"2011","PT17","NRP","THS","Y_GE15",":"
"2011","PT18","TOTAL","THS","Y_GE15","324.2"
"2011","PT18","A","THS","Y_GE15","45.8"
"2011","PT18","B-E","THS","Y_GE15","45.4"
"2011","PT18","F","THS","Y_GE15","24.3"
"2011","PT18","G-I","THS","Y_GE15","78.1"
"2011","PT18","J","THS","Y_GE15",":"
"2011","PT18","K","THS","Y_GE15","5.0"
"2011","PT18","L","THS","Y_GE15",":"
"2011","PT18","M_N","THS","Y_GE15","19.0"
"2011","PT18","O-Q","THS","Y_GE15","84.9"
"2011","PT18","R-U","THS","Y_GE15","18.7"
"2011","PT18","NRP","THS","Y_GE15",":"
"2011","PT20","TOTAL","THS","Y_GE15","106.4"
"2011","PT20","A","THS","Y_GE15","13.4"
"2011","PT20","B-E","THS","Y_GE15","9.0"
"2011","PT20","F","THS","Y_GE15","11.9"
"2011","PT20","G-I","THS","Y_GE15","23.3"
"2011","PT20","J","THS","Y_GE15",":"
"2011","PT20","K","THS","Y_GE15",":"
"2011","PT20","L","THS","Y_GE15",":"
"2011","PT20","M_N","THS","Y_GE15",":"
"2011","PT20","O-Q","THS","Y_GE15","31.9"
"2011","PT20","R-U","THS","Y_GE15","9.5"
"2011","PT20","NRP","THS","Y_GE15",":"
"2011","PT30","TOTAL","THS","Y_GE15","117.9"
"2011","PT30","A","THS","Y_GE15","13.4"
"2011","PT30","B-E","THS","Y_GE15","8.2"
"2011","PT30","F","THS","Y_GE15","10.6"
"2011","PT30","G-I","THS","Y_GE15","33.9"
"2011","PT30","J","THS","Y_GE15",":"
"2011","PT30","K","THS","Y_GE15",":"
"2011","PT30","L","THS","Y_GE15",":"
"2011","PT30","M_N","THS","Y_GE15","7.6"
"2011","PT30","O-Q","THS","Y_GE15","33.2"
"2011","PT30","R-U","THS","Y_GE15","7.9"
"2011","PT30","NRP","THS","Y_GE15",":"
"2011","RO11","TOTAL","THS","Y_GE15","1,120.6"
"2011","RO11","A","THS","Y_GE15","295.3"
"2011","RO11","B-E","THS","Y_GE15","290.1"
"2011","RO11","F","THS","Y_GE15","75.6"
"2011","RO11","G-I","THS","Y_GE15","227.4"
"2011","RO11","J","THS","Y_GE15","9.7"
"2011","RO11","K","THS","Y_GE15","17.7"
"2011","RO11","L","THS","Y_GE15",":"
"2011","RO11","M_N","THS","Y_GE15","24.9"
"2011","RO11","O-Q","THS","Y_GE15","150.3"
"2011","RO11","R-U","THS","Y_GE15","27.5"
"2011","RO11","NRP","THS","Y_GE15",":"
"2011","RO12","TOTAL","THS","Y_GE15","865.3"
"2011","RO12","A","THS","Y_GE15","122.8"
"2011","RO12","B-E","THS","Y_GE15","266.6"
"2011","RO12","F","THS","Y_GE15","69.7"
"2011","RO12","G-I","THS","Y_GE15","198.3"
"2011","RO12","J","THS","Y_GE15","9.8"
"2011","RO12","K","THS","Y_GE15","13.8"
"2011","RO12","L","THS","Y_GE15",":"
"2011","RO12","M_N","THS","Y_GE15","24.5"
"2011","RO12","O-Q","THS","Y_GE15","134.0"
"2011","RO12","R-U","THS","Y_GE15","24.8"
"2011","RO12","NRP","THS","Y_GE15",":"
"2011","RO21","TOTAL","THS","Y_GE15","1,515.7"
"2011","RO21","A","THS","Y_GE15","764.7"
"2011","RO21","B-E","THS","Y_GE15","184.9"
"2011","RO21","F","THS","Y_GE15","106.8"
"2011","RO21","G-I","THS","Y_GE15","203.1"
"2011","RO21","J","THS","Y_GE15","12.1"
"2011","RO21","K","THS","Y_GE15","16.9"
"2011","RO21","L","THS","Y_GE15",":"
"2011","RO21","M_N","THS","Y_GE15","23.3"
"2011","RO21","O-Q","THS","Y_GE15","170.2"
"2011","RO21","R-U","THS","Y_GE15","31.7"
"2011","RO21","NRP","THS","Y_GE15",":"
"2011","RO22","TOTAL","THS","Y_GE15","994.2"
"2011","RO22","A","THS","Y_GE15","299.6"
"2011","RO22","B-E","THS","Y_GE15","214.7"
"2011","RO22","F","THS","Y_GE15","72.0"
"2011","RO22","G-I","THS","Y_GE15","198.1"
"2011","RO22","J","THS","Y_GE15","8.8"
"2011","RO22","K","THS","Y_GE15","7.6"
"2011","RO22","L","THS","Y_GE15",":"
"2011","RO22","M_N","THS","Y_GE15","26.2"
"2011","RO22","O-Q","THS","Y_GE15","141.5"
"2011","RO22","R-U","THS","Y_GE15","24.4"
"2011","RO22","NRP","THS","Y_GE15",":"
"2011","RO31","TOTAL","THS","Y_GE15","1,250.5"
"2011","RO31","A","THS","Y_GE15","392.8"
"2011","RO31","B-E","THS","Y_GE15","277.1"
"2011","RO31","F","THS","Y_GE15","117.6"
"2011","RO31","G-I","THS","Y_GE15","203.8"
"2011","RO31","J","THS","Y_GE15","10.6"
"2011","RO31","K","THS","Y_GE15","9.8"
"2011","RO31","L","THS","Y_GE15",":"
"2011","RO31","M_N","THS","Y_GE15","54.6"
"2011","RO31","O-Q","THS","Y_GE15","158.0"
"2011","RO31","R-U","THS","Y_GE15","24.8"
"2011","RO31","NRP","THS","Y_GE15",":"
"2011","RO32","TOTAL","THS","Y_GE15","1,074.3"
"2011","RO32","A","THS","Y_GE15","12.7"
"2011","RO32","B-E","THS","Y_GE15","140.4"
"2011","RO32","F","THS","Y_GE15","104.1"
"2011","RO32","G-I","THS","Y_GE15","335.1"
"2011","RO32","J","THS","Y_GE15","53.3"
"2011","RO32","K","THS","Y_GE15","52.9"
"2011","RO32","L","THS","Y_GE15",":"
"2011","RO32","M_N","THS","Y_GE15","100.4"
"2011","RO32","O-Q","THS","Y_GE15","224.6"
"2011","RO32","R-U","THS","Y_GE15","44.6"
"2011","RO32","NRP","THS","Y_GE15",":"
"2011","RO41","TOTAL","THS","Y_GE15","946.1"
"2011","RO41","A","THS","Y_GE15","469.9"
"2011","RO41","B-E","THS","Y_GE15","165.4"
"2011","RO41","F","THS","Y_GE15","34.1"
"2011","RO41","G-I","THS","Y_GE15","124.7"
"2011","RO41","J","THS","Y_GE15","6.6"
"2011","RO41","K","THS","Y_GE15",":"
"2011","RO41","L","THS","Y_GE15",":"
"2011","RO41","M_N","THS","Y_GE15","25.2"
"2011","RO41","O-Q","THS","Y_GE15","101.6"
"2011","RO41","R-U","THS","Y_GE15","11.4"
"2011","RO41","NRP","THS","Y_GE15",":"
"2011","RO42","TOTAL","THS","Y_GE15","761.5"
"2011","RO42","A","THS","Y_GE15","137.1"
"2011","RO42","B-E","THS","Y_GE15","265.5"
"2011","RO42","F","THS","Y_GE15","51.4"
"2011","RO42","G-I","THS","Y_GE15","149.6"
"2011","RO42","J","THS","Y_GE15","9.6"
"2011","RO42","K","THS","Y_GE15","9.7"
"2011","RO42","L","THS","Y_GE15",":"
"2011","RO42","M_N","THS","Y_GE15","25.5"
"2011","RO42","O-Q","THS","Y_GE15","94.1"
"2011","RO42","R-U","THS","Y_GE15","17.5"
"2011","RO42","NRP","THS","Y_GE15",":"
"2011","SI03","TOTAL","THS","Y_GE15","495.6"
"2011","SI03","A","THS","Y_GE15","58.9"
"2011","SI03","B-E","THS","Y_GE15","147.7"
"2011","SI03","F","THS","Y_GE15","29.6"
"2011","SI03","G-I","THS","Y_GE15","97.3"
"2011","SI03","J","THS","Y_GE15","9.4"
"2011","SI03","K","THS","Y_GE15","12.6"
"2011","SI03","L","THS","Y_GE15","1.4"
"2011","SI03","M_N","THS","Y_GE15","28.4"
"2011","SI03","O-Q","THS","Y_GE15","96.8"
"2011","SI03","R-U","THS","Y_GE15","11.5"
"2011","SI03","NRP","THS","Y_GE15","1.9"
"2011","SI04","TOTAL","THS","Y_GE15","440.6"
"2011","SI04","A","THS","Y_GE15","21.2"
"2011","SI04","B-E","THS","Y_GE15","93.0"
"2011","SI04","F","THS","Y_GE15","24.6"
"2011","SI04","G-I","THS","Y_GE15","110.8"
"2011","SI04","J","THS","Y_GE15","20.5"
"2011","SI04","K","THS","Y_GE15","16.7"
"2011","SI04","L","THS","Y_GE15","1.9"
"2011","SI04","M_N","THS","Y_GE15","34.0"
"2011","SI04","O-Q","THS","Y_GE15","95.1"
"2011","SI04","R-U","THS","Y_GE15","20.1"
"2011","SI04","NRP","THS","Y_GE15","2.7"
"2011","SK01","TOTAL","THS","Y_GE15","314.1"
"2011","SK01","A","THS","Y_GE15","2.6"
"2011","SK01","B-E","THS","Y_GE15","47.2"
"2011","SK01","F","THS","Y_GE15","17.9"
"2011","SK01","G-I","THS","Y_GE15","77.0"
"2011","SK01","J","THS","Y_GE15","22.7"
"2011","SK01","K","THS","Y_GE15","15.6"
"2011","SK01","L","THS","Y_GE15","2.7"
"2011","SK01","M_N","THS","Y_GE15","35.3"
"2011","SK01","O-Q","THS","Y_GE15","79.8"
"2011","SK01","R-U","THS","Y_GE15","13.1"
"2011","SK01","NRP","THS","Y_GE15",":"
"2011","SK02","TOTAL","THS","Y_GE15","829.8"
"2011","SK02","A","THS","Y_GE15","29.6"
"2011","SK02","B-E","THS","Y_GE15","266.8"
"2011","SK02","F","THS","Y_GE15","83.0"
"2011","SK02","G-I","THS","Y_GE15","195.9"
"2011","SK02","J","THS","Y_GE15","11.6"
"2011","SK02","K","THS","Y_GE15","17.2"
"2011","SK02","L","THS","Y_GE15","3.9"
"2011","SK02","M_N","THS","Y_GE15","41.6"
"2011","SK02","O-Q","THS","Y_GE15","162.0"
"2011","SK02","R-U","THS","Y_GE15","17.8"
"2011","SK02","NRP","THS","Y_GE15",":"
"2011","SK03","TOTAL","THS","Y_GE15","561.4"
"2011","SK03","A","THS","Y_GE15","18.1"
"2011","SK03","B-E","THS","Y_GE15","157.4"
"2011","SK03","F","THS","Y_GE15","65.8"
"2011","SK03","G-I","THS","Y_GE15","126.1"
"2011","SK03","J","THS","Y_GE15","10.9"
"2011","SK03","K","THS","Y_GE15","8.3"
"2011","SK03","L","THS","Y_GE15","2.0"
"2011","SK03","M_N","THS","Y_GE15","29.9"
"2011","SK03","O-Q","THS","Y_GE15","128.7"
"2011","SK03","R-U","THS","Y_GE15","14.1"
"2011","SK03","NRP","THS","Y_GE15",":"
"2011","SK04","TOTAL","THS","Y_GE15","609.9"
"2011","SK04","A","THS","Y_GE15","21.0"
"2011","SK04","B-E","THS","Y_GE15","155.5"
"2011","SK04","F","THS","Y_GE15","74.2"
"2011","SK04","G-I","THS","Y_GE15","148.6"
"2011","SK04","J","THS","Y_GE15","11.3"
"2011","SK04","K","THS","Y_GE15","10.8"
"2011","SK04","L","THS","Y_GE15",":"
"2011","SK04","M_N","THS","Y_GE15","29.8"
"2011","SK04","O-Q","THS","Y_GE15","138.9"
"2011","SK04","R-U","THS","Y_GE15","18.0"
"2011","SK04","NRP","THS","Y_GE15",":"
"2011","FI19","TOTAL","THS","Y_GE15","607.4"
"2011","FI19","A","THS","Y_GE15","34.4"
"2011","FI19","B-E","THS","Y_GE15","125.5"
"2011","FI19","F","THS","Y_GE15","40.5"
"2011","FI19","G-I","THS","Y_GE15","117.2"
"2011","FI19","J","THS","Y_GE15","19.6"
"2011","FI19","K","THS","Y_GE15","8.3"
"2011","FI19","L","THS","Y_GE15","4.4"
"2011","FI19","M_N","THS","Y_GE15","51.9"
"2011","FI19","O-Q","THS","Y_GE15","173.5"
"2011","FI19","R-U","THS","Y_GE15","29.7"
"2011","FI19","NRP","THS","Y_GE15","2.5"
"2011","FI1B","TOTAL","THS","Y_GE15","793.2"
"2011","FI1B","A","THS","Y_GE15","6.3"
"2011","FI1B","B-E","THS","Y_GE15","86.1"
"2011","FI1B","F","THS","Y_GE15","48.3"
"2011","FI1B","G-I","THS","Y_GE15","195.7"
"2011","FI1B","J","THS","Y_GE15","54.4"
"2011","FI1B","K","THS","Y_GE15","30.5"
"2011","FI1B","L","THS","Y_GE15","7.9"
"2011","FI1B","M_N","THS","Y_GE15","105.2"
"2011","FI1B","O-Q","THS","Y_GE15","200.6"
"2011","FI1B","R-U","THS","Y_GE15","54.3"
"2011","FI1B","NRP","THS","Y_GE15","3.9"
"2011","FI1C","TOTAL","THS","Y_GE15","513.1"
"2011","FI1C","A","THS","Y_GE15","22.9"
"2011","FI1C","B-E","THS","Y_GE15","92.5"
"2011","FI1C","F","THS","Y_GE15","43.6"
"2011","FI1C","G-I","THS","Y_GE15","111.7"
"2011","FI1C","J","THS","Y_GE15","11.9"
"2011","FI1C","K","THS","Y_GE15","7.1"
"2011","FI1C","L","THS","Y_GE15","5.5"
"2011","FI1C","M_N","THS","Y_GE15","46.5"
"2011","FI1C","O-Q","THS","Y_GE15","144.5"
"2011","FI1C","R-U","THS","Y_GE15","25.1"
"2011","FI1C","NRP","THS","Y_GE15",":"
"2011","FI1D","TOTAL","THS","Y_GE15","545.1"
"2011","FI1D","A","THS","Y_GE15","39.8"
"2011","FI1D","B-E","THS","Y_GE15","84.7"
"2011","FI1D","F","THS","Y_GE15","42.9"
"2011","FI1D","G-I","THS","Y_GE15","104.9"
"2011","FI1D","J","THS","Y_GE15","13.3"
"2011","FI1D","K","THS","Y_GE15","7.3"
"2011","FI1D","L","THS","Y_GE15","4.0"
"2011","FI1D","M_N","THS","Y_GE15","48.0"
"2011","FI1D","O-Q","THS","Y_GE15","167.0"
"2011","FI1D","R-U","THS","Y_GE15","30.9"
"2011","FI1D","NRP","THS","Y_GE15","2.4"
"2011","FI20","TOTAL","THS","Y_GE15","14.8"
"2011","FI20","A","THS","Y_GE15",":"
"2011","FI20","B-E","THS","Y_GE15",":"
"2011","FI20","F","THS","Y_GE15",":"
"2011","FI20","G-I","THS","Y_GE15","3.8"
"2011","FI20","J","THS","Y_GE15",":"
"2011","FI20","K","THS","Y_GE15",":"
"2011","FI20","L","THS","Y_GE15",":"
"2011","FI20","M_N","THS","Y_GE15",":"
"2011","FI20","O-Q","THS","Y_GE15","5.1"
"2011","FI20","R-U","THS","Y_GE15",":"
"2011","FI20","NRP","THS","Y_GE15",":"
"2011","SE11","TOTAL","THS","Y_GE15","1,091.3"
"2011","SE11","A","THS","Y_GE15","4.3"
"2011","SE11","B-E","THS","Y_GE15","61.9"
"2011","SE11","F","THS","Y_GE15","60.8"
"2011","SE11","G-I","THS","Y_GE15","231.3"
"2011","SE11","J","THS","Y_GE15","84.6"
"2011","SE11","K","THS","Y_GE15","47.5"
"2011","SE11","L","THS","Y_GE15","17.2"
"2011","SE11","M_N","THS","Y_GE15","197.3"
"2011","SE11","O-Q","THS","Y_GE15","316.2"
"2011","SE11","R-U","THS","Y_GE15","65.1"
"2011","SE11","NRP","THS","Y_GE15","5.1"
"2011","SE12","TOTAL","THS","Y_GE15","740.0"
"2011","SE12","A","THS","Y_GE15","18.4"
"2011","SE12","B-E","THS","Y_GE15","110.8"
"2011","SE12","F","THS","Y_GE15","54.8"
"2011","SE12","G-I","THS","Y_GE15","139.7"
"2011","SE12","J","THS","Y_GE15","22.7"
"2011","SE12","K","THS","Y_GE15","11.8"
"2011","SE12","L","THS","Y_GE15","10.1"
"2011","SE12","M_N","THS","Y_GE15","86.6"
"2011","SE12","O-Q","THS","Y_GE15","248.3"
"2011","SE12","R-U","THS","Y_GE15","33.7"
"2011","SE12","NRP","THS","Y_GE15","3.1"
"2011","SE21","TOTAL","THS","Y_GE15","393.2"
"2011","SE21","A","THS","Y_GE15","15.1"
"2011","SE21","B-E","THS","Y_GE15","82.8"
"2011","SE21","F","THS","Y_GE15","24.6"
"2011","SE21","G-I","THS","Y_GE15","76.9"
"2011","SE21","J","THS","Y_GE15","9.5"
"2011","SE21","K","THS","Y_GE15","5.3"
"2011","SE21","L","THS","Y_GE15","5.1"
"2011","SE21","M_N","THS","Y_GE15","29.9"
"2011","SE21","O-Q","THS","Y_GE15","126.0"
"2011","SE21","R-U","THS","Y_GE15","16.5"
"2011","SE21","NRP","THS","Y_GE15","1.5"
"2011","SE22","TOTAL","THS","Y_GE15","664.1"
"2011","SE22","A","THS","Y_GE15","13.2"
"2011","SE22","B-E","THS","Y_GE15","79.5"
"2011","SE22","F","THS","Y_GE15","45.8"
"2011","SE22","G-I","THS","Y_GE15","146.4"
"2011","SE22","J","THS","Y_GE15","27.3"
"2011","SE22","K","THS","Y_GE15","8.6"
"2011","SE22","L","THS","Y_GE15","10.0"
"2011","SE22","M_N","THS","Y_GE15","81.5"
"2011","SE22","O-Q","THS","Y_GE15","216.2"
"2011","SE22","R-U","THS","Y_GE15","32.2"
"2011","SE22","NRP","THS","Y_GE15","3.4"
"2011","SE23","TOTAL","THS","Y_GE15","933.8"
"2011","SE23","A","THS","Y_GE15","17.2"
"2011","SE23","B-E","THS","Y_GE15","148.8"
"2011","SE23","F","THS","Y_GE15","59.3"
"2011","SE23","G-I","THS","Y_GE15","201.2"
"2011","SE23","J","THS","Y_GE15","26.7"
"2011","SE23","K","THS","Y_GE15","12.2"
"2011","SE23","L","THS","Y_GE15","12.3"
"2011","SE23","M_N","THS","Y_GE15","109.3"
"2011","SE23","O-Q","THS","Y_GE15","300.5"
"2011","SE23","R-U","THS","Y_GE15","42.9"
"2011","SE23","NRP","THS","Y_GE15","3.4"
"2011","SE31","TOTAL","THS","Y_GE15","388.9"
"2011","SE31","A","THS","Y_GE15","11.9"
"2011","SE31","B-E","THS","Y_GE15","69.7"
"2011","SE31","F","THS","Y_GE15","30.1"
"2011","SE31","G-I","THS","Y_GE15","75.3"
"2011","SE31","J","THS","Y_GE15","8.0"
"2011","SE31","K","THS","Y_GE15","4.2"
"2011","SE31","L","THS","Y_GE15","4.5"
"2011","SE31","M_N","THS","Y_GE15","33.1"
"2011","SE31","O-Q","THS","Y_GE15","131.8"
"2011","SE31","R-U","THS","Y_GE15","18.3"
"2011","SE31","NRP","THS","Y_GE15","1.9"
"2011","SE32","TOTAL","THS","Y_GE15","172.1"
"2011","SE32","A","THS","Y_GE15","6.4"
"2011","SE32","B-E","THS","Y_GE15","21.6"
"2011","SE32","F","THS","Y_GE15","13.8"
"2011","SE32","G-I","THS","Y_GE15","30.5"
"2011","SE32","J","THS","Y_GE15","5.4"
"2011","SE32","K","THS","Y_GE15","3.3"
"2011","SE32","L","THS","Y_GE15","2.6"
"2011","SE32","M_N","THS","Y_GE15","15.0"
"2011","SE32","O-Q","THS","Y_GE15","65.3"
"2011","SE32","R-U","THS","Y_GE15","7.1"
"2011","SE32","NRP","THS","Y_GE15",":"
"2011","SE33","TOTAL","THS","Y_GE15","242.6"
"2011","SE33","A","THS","Y_GE15","5.1"
"2011","SE33","B-E","THS","Y_GE15","33.0"
"2011","SE33","F","THS","Y_GE15","20.3"
"2011","SE33","G-I","THS","Y_GE15","44.3"
"2011","SE33","J","THS","Y_GE15","7.1"
"2011","SE33","K","THS","Y_GE15","3.1"
"2011","SE33","L","THS","Y_GE15","2.2"
"2011","SE33","M_N","THS","Y_GE15","23.4"
"2011","SE33","O-Q","THS","Y_GE15","92.9"
"2011","SE33","R-U","THS","Y_GE15","10.4"
"2011","SE33","NRP","THS","Y_GE15",":"
"2011","UKC1","TOTAL","THS","Y_GE15","498.1"
"2011","UKC1","A","THS","Y_GE15",":"
"2011","UKC1","B-E","THS","Y_GE15","78.2"
"2011","UKC1","F","THS","Y_GE15","43.5"
"2011","UKC1","G-I","THS","Y_GE15","117.7"
"2011","UKC1","J","THS","Y_GE15","10.7"
"2011","UKC1","K","THS","Y_GE15","7.7"
